datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,times,jitter_times,Weekday
2011-05-07 11:00:00,夏,0,0,出太陽,22.96,26.515,43,0,132,215,347,11,2018-01-17T11:00:00Z,2018-01-17T11:39:00Z,Sat
2011-05-07 12:00:00,夏,0,0,出太陽,24.6,31.06,40,12.998,129,244,373,12,2018-01-17T12:00:00Z,2018-01-17T12:04:00Z,Sat
2011-05-07 13:00:00,夏,0,0,出太陽,24.6,31.06,35,19.0012,196,240,436,13,2018-01-17T13:00:00Z,2018-01-17T13:49:00Z,Sat
2011-05-07 14:00:00,夏,0,0,雨天,24.6,31.06,35,11.0014,143,235,378,14,2018-01-17T14:00:00Z,2018-01-17T14:08:00Z,Sat
2011-05-07 15:00:00,夏,0,0,出太陽,24.6,31.06,38,16.9979,148,230,378,15,2018-01-17T15:00:00Z,2018-01-17T15:39:00Z,Sat
2011-05-07 16:00:00,夏,0,0,出太陽,24.6,31.06,38,12.998,119,223,342,16,2018-01-16T16:00:00Z,2018-01-16T16:49:00Z,Sat
2011-05-07 17:00:00,夏,0,0,出太陽,23.78,27.275,40,15.0013,138,216,354,17,2018-01-16T17:00:00Z,2018-01-16T17:15:00Z,Sat
2011-05-07 18:00:00,夏,0,0,出太陽,23.78,27.275,37,11.0014,114,175,289,18,2018-01-16T18:00:00Z,2018-01-16T18:08:00Z,Sat
2011-05-07 19:00:00,夏,0,0,出太陽,22.96,26.515,43,12.998,88,179,267,19,2018-01-16T19:00:00Z,2018-01-16T19:45:00Z,Sat
2011-05-07 20:00:00,夏,0,0,出太陽,22.96,26.515,43,8.9981,82,137,219,20,2018-01-16T20:00:00Z,2018-01-16T20:13:00Z,Sat
2011-05-07 21:00:00,夏,0,0,出太陽,22.14,25.76,49,15.0013,58,124,182,21,2018-01-16T21:00:00Z,2018-01-16T21:16:00Z,Sat
2011-05-07 22:00:00,夏,0,0,出太陽,22.14,25.76,49,12.998,26,94,120,22,2018-01-16T22:00:00Z,2018-01-16T22:31:00Z,Sat
2011-05-07 23:00:00,夏,0,0,出太陽,20.5,24.24,59,7.0015,30,89,119,23,2018-01-16T23:00:00Z,2018-01-16T23:28:00Z,Sat
2011-05-08 00:00:00,夏,0,0,陰天,20.5,24.24,59,7.0015,22,78,100,0,2018-01-17T00:00:00Z,2018-01-17T00:22:00Z,Sun
2011-05-08 01:00:00,夏,0,0,陰天,21.32,25,55,0,8,56,64,1,2018-01-17T01:00:00Z,2018-01-17T01:46:00Z,Sun
2011-05-08 02:00:00,夏,0,0,出太陽,19.68,23.485,63,0,17,42,59,2,2018-01-17T02:00:00Z,2018-01-17T02:33:00Z,Sun
2011-05-08 03:00:00,夏,0,0,出太陽,18.86,22.725,72,6.0032,10,21,31,3,2018-01-17T03:00:00Z,2018-01-17T03:09:00Z,Sun
2011-05-08 04:00:00,夏,0,0,出太陽,17.22,21.21,82,0,2,8,10,4,2018-01-17T04:00:00Z,2018-01-17T04:58:00Z,Sun
2011-05-08 05:00:00,夏,0,0,陰天,18.04,21.97,77,0,0,5,5,5,2018-01-17T05:00:00Z,2018-01-17T05:14:00Z,Sun
2011-05-08 06:00:00,夏,0,0,陰天,18.04,21.97,82,0,2,4,6,6,2018-01-17T06:00:00Z,2018-01-17T06:08:00Z,Sun
2011-05-08 07:00:00,夏,0,0,陰天,18.86,22.725,82,0,8,15,23,7,2018-01-17T07:00:00Z,2018-01-17T07:13:00Z,Sun
2011-05-08 08:00:00,夏,0,0,出太陽,21.32,25,63,8.9981,28,58,86,8,2018-01-17T08:00:00Z,2018-01-17T08:22:00Z,Sun
2011-05-08 09:00:00,夏,0,0,出太陽,22.96,26.515,52,15.0013,48,112,160,9,2018-01-17T09:00:00Z,2018-01-17T09:21:00Z,Sun
2011-05-08 10:00:00,夏,0,0,出太陽,23.78,27.275,49,8.9981,91,153,244,10,2018-01-17T10:00:00Z,2018-01-17T10:18:00Z,Sun
2011-05-08 11:00:00,夏,0,0,出太陽,23.78,27.275,49,6.0032,142,198,340,11,2018-01-17T11:00:00Z,2018-01-17T11:03:00Z,Sun
2011-05-08 12:00:00,夏,0,0,出太陽,24.6,31.06,46,6.0032,139,243,382,12,2018-01-17T12:00:00Z,2018-01-17T12:55:00Z,Sun
2011-05-08 13:00:00,夏,0,0,出太陽,24.6,31.06,49,8.9981,166,224,390,13,2018-01-17T13:00:00Z,2018-01-17T13:34:00Z,Sun
2011-05-08 14:00:00,夏,0,0,出太陽,24.6,31.06,49,0,126,240,366,14,2018-01-17T14:00:00Z,2018-01-17T14:13:00Z,Sun
2011-05-08 15:00:00,夏,0,0,出太陽,24.6,31.06,49,0,128,230,358,15,2018-01-17T15:00:00Z,2018-01-17T15:52:00Z,Sun
2011-05-08 16:00:00,夏,0,0,出太陽,24.6,31.06,46,7.0015,122,263,385,16,2018-01-16T16:00:00Z,2018-01-16T16:28:00Z,Sun
2011-05-08 17:00:00,夏,0,0,雨天,23.78,27.275,49,19.0012,106,245,351,17,2018-01-16T17:00:00Z,2018-01-16T17:32:00Z,Sun
2011-05-08 18:00:00,夏,0,0,出太陽,23.78,27.275,49,0,63,205,268,18,2018-01-16T18:00:00Z,2018-01-16T18:46:00Z,Sun
2011-05-08 19:00:00,夏,0,0,出太陽,22.96,26.515,64,0,61,178,239,19,2018-01-16T19:00:00Z,2018-01-16T19:38:00Z,Sun
2011-05-08 20:00:00,夏,0,0,出太陽,21.32,25,77,8.9981,42,132,174,20,2018-01-16T20:00:00Z,2018-01-16T20:09:00Z,Sun
2011-05-08 21:00:00,夏,0,0,出太陽,21.32,25,77,6.0032,32,95,127,21,2018-01-16T21:00:00Z,2018-01-16T21:19:00Z,Sun
2011-05-08 22:00:00,夏,0,0,出太陽,20.5,24.24,88,6.0032,29,86,115,22,2018-01-16T22:00:00Z,2018-01-16T22:56:00Z,Sun
2011-05-08 23:00:00,夏,0,0,出太陽,18.86,22.725,88,6.0032,9,41,50,23,2018-01-16T23:00:00Z,2018-01-16T23:11:00Z,Sun
2011-05-09 00:00:00,夏,0,1,出太陽,18.86,22.725,82,6.0032,31,22,53,0,2018-01-17T00:00:00Z,2018-01-17T00:44:00Z,Mon
2011-05-09 01:00:00,夏,0,1,出太陽,18.04,21.97,88,0,25,8,33,1,2018-01-17T01:00:00Z,2018-01-17T01:27:00Z,Mon
2011-05-09 02:00:00,夏,0,1,出太陽,18.04,21.97,94,0,6,2,8,2,2018-01-17T02:00:00Z,2018-01-17T02:08:00Z,Mon
2011-05-09 03:00:00,夏,0,1,出太陽,18.86,22.725,82,6.0032,0,7,7,3,2018-01-17T03:00:00Z,2018-01-17T03:12:00Z,Mon
2011-05-09 04:00:00,夏,0,1,出太陽,17.22,21.21,82,11.0014,0,4,4,4,2018-01-17T04:00:00Z,2018-01-17T04:40:00Z,Mon
2011-05-09 05:00:00,夏,0,1,出太陽,17.22,21.21,77,11.0014,0,23,23,5,2018-01-17T05:00:00Z,2018-01-17T05:08:00Z,Mon
2011-05-09 06:00:00,夏,0,1,出太陽,18.04,21.97,72,16.9979,2,87,89,6,2018-01-17T06:00:00Z,2018-01-17T06:25:00Z,Mon
2011-05-09 07:00:00,夏,0,1,出太陽,19.68,23.485,63,16.9979,16,221,237,7,2018-01-17T07:00:00Z,2018-01-17T07:27:00Z,Mon
2011-05-09 08:00:00,夏,0,1,出太陽,21.32,25,55,15.0013,23,351,374,8,2018-01-17T08:00:00Z,2018-01-17T08:37:00Z,Mon
2011-05-09 09:00:00,夏,0,1,出太陽,22.14,25.76,56,11.0014,36,142,178,9,2018-01-17T09:00:00Z,2018-01-17T09:15:00Z,Mon
2011-05-09 10:00:00,夏,0,1,出太陽,22.96,26.515,52,12.998,24,95,119,10,2018-01-17T10:00:00Z,2018-01-17T10:27:00Z,Mon
2011-05-09 11:00:00,夏,0,1,出太陽,24.6,31.06,46,15.0013,26,99,125,11,2018-01-17T11:00:00Z,2018-01-17T11:10:00Z,Mon
2011-05-09 12:00:00,夏,0,1,出太陽,24.6,31.06,43,12.998,35,160,195,12,2018-01-17T12:00:00Z,2018-01-17T12:51:00Z,Mon
2011-05-09 13:00:00,夏,0,1,出太陽,25.42,31.06,38,19.0012,36,138,174,13,2018-01-17T13:00:00Z,2018-01-17T13:09:00Z,Mon
2011-05-09 14:00:00,夏,0,1,出太陽,25.42,31.06,41,15.0013,44,118,162,14,2018-01-17T14:00:00Z,2018-01-17T14:05:00Z,Mon
2011-05-09 15:00:00,夏,0,1,出太陽,25.42,31.06,41,15.0013,51,148,199,15,2018-01-17T15:00:00Z,2018-01-17T15:53:00Z,Mon
2011-05-09 16:00:00,夏,0,1,出太陽,26.24,31.06,38,15.0013,49,255,304,16,2018-01-16T16:00:00Z,2018-01-16T16:18:00Z,Mon
2011-05-09 17:00:00,夏,0,1,出太陽,25.42,31.06,38,16.9979,59,539,598,17,2018-01-16T17:00:00Z,2018-01-16T17:44:00Z,Mon
2011-05-09 18:00:00,夏,0,1,出太陽,25.42,31.06,38,19.9995,66,458,524,18,2018-01-16T18:00:00Z,2018-01-16T18:24:00Z,Mon
2011-05-09 19:00:00,夏,0,1,出太陽,23.78,27.275,43,12.998,45,339,384,19,2018-01-16T19:00:00Z,2018-01-16T19:26:00Z,Mon
2011-05-09 20:00:00,夏,0,1,出太陽,22.14,25.76,49,12.998,25,214,239,20,2018-01-16T20:00:00Z,2018-01-16T20:09:00Z,Mon
2011-05-09 21:00:00,夏,0,1,出太陽,21.32,25,59,8.9981,28,128,156,21,2018-01-16T21:00:00Z,2018-01-16T21:09:00Z,Mon
2011-05-09 22:00:00,夏,0,1,出太陽,21.32,25,68,6.0032,21,95,116,22,2018-01-16T22:00:00Z,2018-01-16T22:09:00Z,Mon
2011-05-09 23:00:00,夏,0,1,出太陽,20.5,24.24,68,6.0032,16,45,61,23,2018-01-16T23:00:00Z,2018-01-16T23:30:00Z,Mon
2011-05-10 00:00:00,夏,0,1,出太陽,19.68,23.485,63,0,6,12,18,0,2018-01-17T00:00:00Z,2018-01-17T00:29:00Z,Tues
2011-05-10 01:00:00,夏,0,1,出太陽,18.86,22.725,59,6.0032,3,12,15,1,2018-01-17T01:00:00Z,2018-01-17T01:36:00Z,Tues
2011-05-10 02:00:00,夏,0,1,出太陽,18.04,21.97,58,8.9981,1,4,5,2,2018-01-17T02:00:00Z,2018-01-17T02:26:00Z,Tues
2011-05-10 03:00:00,夏,0,1,出太陽,18.04,21.97,54,12.998,1,3,4,3,2018-01-17T03:00:00Z,2018-01-17T03:03:00Z,Tues
2011-05-10 04:00:00,夏,0,1,出太陽,17.22,21.21,62,16.9979,0,2,2,4,2018-01-17T04:00:00Z,2018-01-17T04:00:00Z,Tues
2011-05-10 05:00:00,夏,0,1,出太陽,16.4,20.455,66,15.0013,1,28,29,5,2018-01-17T05:00:00Z,2018-01-17T05:13:00Z,Tues
2011-05-10 06:00:00,夏,0,1,出太陽,17.22,21.21,67,8.9981,9,103,112,6,2018-01-17T06:00:00Z,2018-01-17T06:50:00Z,Tues
2011-05-10 07:00:00,夏,0,1,陰天,18.04,21.97,62,8.9981,13,301,314,7,2018-01-17T07:00:00Z,2018-01-17T07:16:00Z,Tues
2011-05-10 08:00:00,夏,0,1,陰天,20.5,24.24,51,7.0015,28,397,425,8,2018-01-17T08:00:00Z,2018-01-17T08:35:00Z,Tues
2011-05-10 09:00:00,夏,0,1,陰天,21.32,25,48,7.0015,29,176,205,9,2018-01-17T09:00:00Z,2018-01-17T09:36:00Z,Tues
2011-05-10 10:00:00,夏,0,1,陰天,22.96,26.515,37,6.0032,27,100,127,10,2018-01-17T10:00:00Z,2018-01-17T10:59:00Z,Tues
2011-05-10 11:00:00,夏,0,1,陰天,22.96,26.515,43,8.9981,17,108,125,11,2018-01-17T11:00:00Z,2018-01-17T11:11:00Z,Tues
2011-05-10 12:00:00,夏,0,1,陰天,24.6,31.06,38,0,47,170,217,12,2018-01-17T12:00:00Z,2018-01-17T12:44:00Z,Tues
2011-05-10 13:00:00,夏,0,1,陰天,25.42,31.06,38,16.9979,50,152,202,13,2018-01-17T13:00:00Z,2018-01-17T13:14:00Z,Tues
2011-05-10 14:00:00,夏,0,1,陰天,25.42,31.06,33,0,42,134,176,14,2018-01-17T14:00:00Z,2018-01-17T14:19:00Z,Tues
2011-05-10 15:00:00,夏,0,1,陰天,26.24,31.06,33,6.0032,28,152,180,15,2018-01-17T15:00:00Z,2018-01-17T15:00:00Z,Tues
2011-05-10 16:00:00,夏,0,1,出太陽,27.06,31.06,31,7.0015,56,271,327,16,2018-01-16T16:00:00Z,2018-01-16T16:59:00Z,Tues
2011-05-10 17:00:00,夏,0,1,出太陽,26.24,31.06,33,0,79,532,611,17,2018-01-16T17:00:00Z,2018-01-16T17:26:00Z,Tues
2011-05-10 18:00:00,夏,0,1,出太陽,26.24,31.06,29,8.9981,70,480,550,18,2018-01-16T18:00:00Z,2018-01-16T18:59:00Z,Tues
2011-05-10 19:00:00,夏,0,1,出太陽,24.6,31.06,43,15.0013,69,365,434,19,2018-01-16T19:00:00Z,2018-01-16T19:12:00Z,Tues
2011-05-10 20:00:00,夏,0,1,出太陽,22.14,25.76,60,8.9981,50,241,291,20,2018-01-16T20:00:00Z,2018-01-16T20:07:00Z,Tues
2011-05-10 21:00:00,夏,0,1,出太陽,22.14,25.76,52,0,30,173,203,21,2018-01-16T21:00:00Z,2018-01-16T21:15:00Z,Tues
2011-05-10 22:00:00,夏,0,1,出太陽,21.32,25,55,7.0015,29,121,150,22,2018-01-16T22:00:00Z,2018-01-16T22:40:00Z,Tues
2011-05-10 23:00:00,夏,0,1,陰天,21.32,25,59,8.9981,9,72,81,23,2018-01-16T23:00:00Z,2018-01-16T23:34:00Z,Tues
2011-05-11 00:00:00,夏,0,1,陰天,21.32,25,55,8.9981,8,30,38,0,2018-01-17T00:00:00Z,2018-01-17T00:25:00Z,Wed
2011-05-11 01:00:00,夏,0,1,陰天,20.5,24.24,59,7.0015,4,16,20,1,2018-01-17T01:00:00Z,2018-01-17T01:43:00Z,Wed
2011-05-11 02:00:00,夏,0,1,出太陽,21.32,25,59,0,6,4,10,2,2018-01-17T02:00:00Z,2018-01-17T02:34:00Z,Wed
2011-05-11 03:00:00,夏,0,1,出太陽,20.5,24.24,63,15.0013,0,3,3,3,2018-01-17T03:00:00Z,2018-01-17T03:34:00Z,Wed
2011-05-11 04:00:00,夏,0,1,陰天,19.68,23.485,88,8.9981,0,2,2,4,2018-01-17T04:00:00Z,2018-01-17T04:35:00Z,Wed
2011-05-11 05:00:00,夏,0,1,出太陽,18.86,22.725,88,8.9981,0,20,20,5,2018-01-17T05:00:00Z,2018-01-17T05:13:00Z,Wed
2011-05-11 06:00:00,夏,0,1,出太陽,18.86,22.725,82,8.9981,6,93,99,6,2018-01-17T06:00:00Z,2018-01-17T06:06:00Z,Wed
2011-05-11 07:00:00,夏,0,1,出太陽,19.68,23.485,72,12.998,25,293,318,7,2018-01-17T07:00:00Z,2018-01-17T07:43:00Z,Wed
2011-05-11 08:00:00,夏,0,1,出太陽,19.68,23.485,77,16.9979,21,421,442,8,2018-01-17T08:00:00Z,2018-01-17T08:36:00Z,Wed
2011-05-11 09:00:00,夏,0,1,出太陽,21.32,25,72,8.9981,21,182,203,9,2018-01-17T09:00:00Z,2018-01-17T09:56:00Z,Wed
2011-05-11 10:00:00,夏,0,1,出太陽,22.14,25.76,68,6.0032,30,124,154,10,2018-01-17T10:00:00Z,2018-01-17T10:57:00Z,Wed
2011-05-11 11:00:00,夏,0,1,出太陽,22.96,26.515,64,6.0032,18,123,141,11,2018-01-17T11:00:00Z,2018-01-17T11:44:00Z,Wed
2011-05-11 12:00:00,夏,0,1,出太陽,24.6,31.06,56,0,41,185,226,12,2018-01-17T12:00:00Z,2018-01-17T12:26:00Z,Wed
2011-05-11 13:00:00,夏,0,1,出太陽,25.42,31.06,50,0,36,157,193,13,2018-01-17T13:00:00Z,2018-01-17T13:10:00Z,Wed
2011-05-11 14:00:00,夏,0,1,出太陽,25.42,31.06,53,6.0032,36,141,177,14,2018-01-17T14:00:00Z,2018-01-17T14:26:00Z,Wed
2011-05-11 15:00:00,夏,0,1,出太陽,26.24,31.06,41,0,48,131,179,15,2018-01-17T15:00:00Z,2018-01-17T15:45:00Z,Wed
2011-05-11 16:00:00,夏,0,1,出太陽,27.06,31.06,39,0,49,240,289,16,2018-01-16T16:00:00Z,2018-01-16T16:54:00Z,Wed
2011-05-11 17:00:00,夏,0,1,出太陽,26.24,31.06,47,7.0015,17,242,259,17,2018-01-16T17:00:00Z,2018-01-16T17:53:00Z,Wed
2011-05-11 18:00:00,夏,0,1,出太陽,25.42,31.06,50,19.9995,40,234,274,18,2018-01-16T18:00:00Z,2018-01-16T18:48:00Z,Wed
2011-05-11 19:00:00,夏,0,1,出太陽,22.96,26.515,52,8.9981,60,341,401,19,2018-01-16T19:00:00Z,2018-01-16T19:12:00Z,Wed
2011-05-11 20:00:00,夏,0,1,出太陽,22.14,25.76,64,8.9981,28,245,273,20,2018-01-16T20:00:00Z,2018-01-16T20:03:00Z,Wed
2011-05-11 21:00:00,夏,0,1,出太陽,22.14,25.76,60,0,32,202,234,21,2018-01-16T21:00:00Z,2018-01-16T21:28:00Z,Wed
2011-05-11 22:00:00,夏,0,1,出太陽,20.5,24.24,72,16.9979,12,134,146,22,2018-01-16T22:00:00Z,2018-01-16T22:35:00Z,Wed
2011-05-11 23:00:00,夏,0,1,出太陽,18.86,22.725,88,16.9979,12,69,81,23,2018-01-16T23:00:00Z,2018-01-16T23:06:00Z,Wed
2011-05-12 00:00:00,夏,0,1,陰天,18.86,22.725,88,15.0013,5,39,44,0,2018-01-17T00:00:00Z,2018-01-17T00:56:00Z,Thurs
2011-05-12 01:00:00,夏,0,1,出太陽,18.86,22.725,88,15.0013,1,16,17,1,2018-01-17T01:00:00Z,2018-01-17T01:10:00Z,Thurs
2011-05-12 02:00:00,夏,0,1,出太陽,18.04,21.97,94,12.998,1,14,15,2,2018-01-17T02:00:00Z,2018-01-17T02:54:00Z,Thurs
2011-05-12 03:00:00,夏,0,1,出太陽,18.04,21.97,88,8.9981,0,5,5,3,2018-01-17T03:00:00Z,2018-01-17T03:08:00Z,Thurs
2011-05-12 04:00:00,夏,0,1,出太陽,17.22,21.21,94,0,1,5,6,4,2018-01-17T04:00:00Z,2018-01-17T04:39:00Z,Thurs
2011-05-12 05:00:00,夏,0,1,出太陽,17.22,21.21,94,8.9981,2,27,29,5,2018-01-17T05:00:00Z,2018-01-17T05:46:00Z,Thurs
2011-05-12 06:00:00,夏,0,1,出太陽,18.04,21.97,88,0,9,103,112,6,2018-01-17T06:00:00Z,2018-01-17T06:45:00Z,Thurs
2011-05-12 07:00:00,夏,0,1,出太陽,18.86,22.725,88,8.9981,14,283,297,7,2018-01-17T07:00:00Z,2018-01-17T07:40:00Z,Thurs
2011-05-12 08:00:00,夏,0,1,出太陽,19.68,23.485,82,12.998,27,394,421,8,2018-01-17T08:00:00Z,2018-01-17T08:07:00Z,Thurs
2011-05-12 09:00:00,夏,0,1,陰天,20.5,24.24,77,19.0012,21,191,212,9,2018-01-17T09:00:00Z,2018-01-17T09:50:00Z,Thurs
2011-05-12 10:00:00,夏,0,1,陰天,22.14,25.76,68,15.0013,28,119,147,10,2018-01-17T10:00:00Z,2018-01-17T10:36:00Z,Thurs
2011-05-12 11:00:00,夏,0,1,出太陽,23.78,27.275,60,15.0013,43,136,179,11,2018-01-17T11:00:00Z,2018-01-17T11:49:00Z,Thurs
2011-05-12 12:00:00,夏,0,1,出太陽,23.78,27.275,60,15.0013,43,164,207,12,2018-01-17T12:00:00Z,2018-01-17T12:10:00Z,Thurs
2011-05-12 13:00:00,夏,0,1,陰天,25.42,31.06,57,19.9995,48,170,218,13,2018-01-17T13:00:00Z,2018-01-17T13:01:00Z,Thurs
2011-05-12 14:00:00,夏,0,1,陰天,25.42,30.305,61,15.0013,43,148,191,14,2018-01-17T14:00:00Z,2018-01-17T14:19:00Z,Thurs
2011-05-12 15:00:00,夏,0,1,陰天,26.24,31.06,53,16.9979,54,163,217,15,2018-01-17T15:00:00Z,2018-01-17T15:16:00Z,Thurs
2011-05-12 16:00:00,夏,0,1,陰天,26.24,31.06,57,16.9979,50,238,288,16,2018-01-16T16:00:00Z,2018-01-16T16:49:00Z,Thurs
2011-05-12 17:00:00,夏,0,1,陰天,26.24,31.06,57,12.998,54,540,594,17,2018-01-16T17:00:00Z,2018-01-16T17:55:00Z,Thurs
2011-05-12 18:00:00,夏,0,1,出太陽,25.42,30.305,69,15.0013,64,463,527,18,2018-01-16T18:00:00Z,2018-01-16T18:08:00Z,Thurs
2011-05-12 19:00:00,夏,0,1,陰天,24.6,30.305,64,12.998,59,305,364,19,2018-01-16T19:00:00Z,2018-01-16T19:54:00Z,Thurs
2011-05-12 20:00:00,夏,0,1,出太陽,24.6,30.305,64,12.998,56,220,276,20,2018-01-16T20:00:00Z,2018-01-16T20:36:00Z,Thurs
2011-05-12 21:00:00,夏,0,1,出太陽,22.96,26.515,83,8.9981,31,192,223,21,2018-01-16T21:00:00Z,2018-01-16T21:24:00Z,Thurs
2011-05-12 22:00:00,夏,0,1,出太陽,22.14,25.76,83,12.998,25,147,172,22,2018-01-16T22:00:00Z,2018-01-16T22:39:00Z,Thurs
2011-05-12 23:00:00,夏,0,1,陰天,22.14,25.76,77,12.998,16,87,103,23,2018-01-16T23:00:00Z,2018-01-16T23:45:00Z,Thurs
2011-05-13 00:00:00,夏,0,1,陰天,21.32,25,83,11.0014,6,46,52,0,2018-01-17T00:00:00Z,2018-01-17T00:31:00Z,Fri
2011-05-13 01:00:00,夏,0,1,出太陽,21.32,25,83,11.0014,5,15,20,1,2018-01-17T01:00:00Z,2018-01-17T01:23:00Z,Fri
2011-05-13 02:00:00,夏,0,1,陰天,20.5,24.24,88,8.9981,3,8,11,2,2018-01-17T02:00:00Z,2018-01-17T02:57:00Z,Fri
2011-05-13 03:00:00,夏,0,1,陰天,20.5,24.24,88,8.9981,2,2,4,3,2018-01-17T03:00:00Z,2018-01-17T03:03:00Z,Fri
2011-05-13 04:00:00,夏,0,1,雨天,20.5,24.24,88,11.0014,2,3,5,4,2018-01-17T04:00:00Z,2018-01-17T04:09:00Z,Fri
2011-05-13 05:00:00,夏,0,1,陰天,20.5,24.24,88,12.998,1,24,25,5,2018-01-17T05:00:00Z,2018-01-17T05:41:00Z,Fri
2011-05-13 06:00:00,夏,0,1,雨天,20.5,24.24,88,8.9981,6,76,82,6,2018-01-17T06:00:00Z,2018-01-17T06:43:00Z,Fri
2011-05-13 07:00:00,夏,0,1,雨天,20.5,24.24,88,11.0014,16,141,157,7,2018-01-17T07:00:00Z,2018-01-17T07:06:00Z,Fri
2011-05-13 08:00:00,夏,0,1,陰天,20.5,24.24,88,12.998,26,361,387,8,2018-01-17T08:00:00Z,2018-01-17T08:27:00Z,Fri
2011-05-13 09:00:00,夏,0,1,陰天,20.5,24.24,88,12.998,18,215,233,9,2018-01-17T09:00:00Z,2018-01-17T09:38:00Z,Fri
2011-05-13 10:00:00,夏,0,1,陰天,21.32,25,83,8.9981,31,99,130,10,2018-01-17T10:00:00Z,2018-01-17T10:23:00Z,Fri
2011-05-13 11:00:00,夏,0,1,陰天,21.32,25,83,11.0014,56,90,146,11,2018-01-17T11:00:00Z,2018-01-17T11:58:00Z,Fri
2011-05-13 12:00:00,夏,0,1,陰天,21.32,25,88,12.998,53,170,223,12,2018-01-17T12:00:00Z,2018-01-17T12:40:00Z,Fri
2011-05-13 13:00:00,夏,0,1,陰天,21.32,25,88,26.0027,69,157,226,13,2018-01-17T13:00:00Z,2018-01-17T13:19:00Z,Fri
2011-05-13 14:00:00,夏,0,1,陰天,21.32,25,87,19.0012,70,120,190,14,2018-01-17T14:00:00Z,2018-01-17T14:09:00Z,Fri
2011-05-13 15:00:00,夏,0,1,陰天,21.32,25,88,11.0014,56,142,198,15,2018-01-17T15:00:00Z,2018-01-17T15:18:00Z,Fri
2011-05-13 16:00:00,夏,0,1,陰天,21.32,25,88,8.9981,44,256,300,16,2018-01-16T16:00:00Z,2018-01-16T16:06:00Z,Fri
2011-05-13 17:00:00,夏,0,1,雨天,21.32,25,88,11.0014,62,429,491,17,2018-01-16T17:00:00Z,2018-01-16T17:02:00Z,Fri
2011-05-13 18:00:00,夏,0,1,雨天,21.32,25,88,11.0014,39,359,398,18,2018-01-16T18:00:00Z,2018-01-16T18:18:00Z,Fri
2011-05-13 19:00:00,夏,0,1,陰天,21.32,25,83,12.998,25,245,270,19,2018-01-16T19:00:00Z,2018-01-16T19:44:00Z,Fri
2011-05-13 20:00:00,夏,0,1,陰天,21.32,25,83,8.9981,22,130,152,20,2018-01-16T20:00:00Z,2018-01-16T20:57:00Z,Fri
2011-05-13 21:00:00,夏,0,1,陰天,21.32,25,84,11.0014,24,130,154,21,2018-01-16T21:00:00Z,2018-01-16T21:25:00Z,Fri
2011-05-13 22:00:00,夏,0,1,陰天,21.32,25,83,15.0013,25,107,132,22,2018-01-16T22:00:00Z,2018-01-16T22:31:00Z,Fri
2011-05-13 23:00:00,夏,0,1,雨天,20.5,24.24,88,11.0014,31,88,119,23,2018-01-16T23:00:00Z,2018-01-16T23:04:00Z,Fri
2011-05-14 00:00:00,夏,0,0,陰天,20.5,24.24,88,8.9981,24,78,102,0,2018-01-17T00:00:00Z,2018-01-17T00:37:00Z,Sat
2011-05-14 01:00:00,夏,0,0,陰天,20.5,24.24,88,8.9981,18,64,82,1,2018-01-17T01:00:00Z,2018-01-17T01:21:00Z,Sat
2011-05-14 02:00:00,夏,0,0,陰天,20.5,24.24,88,8.9981,15,37,52,2,2018-01-17T02:00:00Z,2018-01-17T02:25:00Z,Sat
2011-05-14 03:00:00,夏,0,0,陰天,20.5,24.24,88,8.9981,5,30,35,3,2018-01-17T03:00:00Z,2018-01-17T03:57:00Z,Sat
2011-05-14 04:00:00,夏,0,0,陰天,20.5,24.24,82,11.0014,1,4,5,4,2018-01-17T04:00:00Z,2018-01-17T04:40:00Z,Sat
2011-05-14 05:00:00,夏,0,0,陰天,20.5,24.24,82,7.0015,7,7,14,5,2018-01-17T05:00:00Z,2018-01-17T05:42:00Z,Sat
2011-05-14 06:00:00,夏,0,0,陰天,20.5,24.24,88,7.0015,2,9,11,6,2018-01-17T06:00:00Z,2018-01-17T06:10:00Z,Sat
2011-05-14 07:00:00,夏,0,0,雨天,19.68,23.485,100,0,4,28,32,7,2018-01-17T07:00:00Z,2018-01-17T07:12:00Z,Sat
2011-05-14 08:00:00,夏,0,0,雨天,20.5,24.24,94,0,16,72,88,8,2018-01-17T08:00:00Z,2018-01-17T08:52:00Z,Sat
2011-05-14 09:00:00,夏,0,0,陰天,21.32,25,94,6.0032,14,86,100,9,2018-01-17T09:00:00Z,2018-01-17T09:49:00Z,Sat
2011-05-14 10:00:00,夏,0,0,陰天,21.32,25,94,11.0014,34,133,167,10,2018-01-17T10:00:00Z,2018-01-17T10:43:00Z,Sat
2011-05-14 11:00:00,夏,0,0,陰天,21.32,25,94,8.9981,72,207,279,11,2018-01-17T11:00:00Z,2018-01-17T11:17:00Z,Sat
2011-05-14 12:00:00,夏,0,0,雨天,21.32,25,100,6.0032,75,204,279,12,2018-01-17T12:00:00Z,2018-01-17T12:12:00Z,Sat
2011-05-14 13:00:00,夏,0,0,雨天,21.32,25,100,6.0032,68,180,248,13,2018-01-17T13:00:00Z,2018-01-17T13:29:00Z,Sat
2011-05-14 14:00:00,夏,0,0,陰天,22.14,25.76,94,8.9981,57,159,216,14,2018-01-17T14:00:00Z,2018-01-17T14:31:00Z,Sat
